# Generated by LORRAX 0.1.0 at 2026-05-06 06:27:59 UTC
# Sigma output (all in eV)
# sigTOT = sigSX + sigCOH
# bispinor breakdown columns:
#   sigX_q   = Σ_X^B (0,0)-tile (charge channel)
#   sigX_T   = Σ_X^B summed over 9 transverse (i,j) tiles
#   VH_q     = Hartree μ_L=0 (charge channel)
#   VH_T     = Hartree Σ over μ_L∈{1,2,3} (transverse channels)

k-point 0:
----------------------------------------------------------------------------------------------------
n=18  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  382.100054              sigX_q=  -19.410749              sigX_T=-354829.200892+  0.000000i  VH_q=  382.100508              VH_T=   -0.000454            
n=19  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  382.100054              sigX_q=  -19.410749              sigX_T=-354829.200892+  0.000000i  VH_q=  382.100508              VH_T=   -0.000454            
n=20  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  406.446974              sigX_q=  -18.732879              sigX_T=-335875.374481+  0.000000i  VH_q=  406.447365              VH_T=   -0.000391            
n=21  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  406.446974              sigX_q=  -18.732879              sigX_T=-335875.374481+  0.000000i  VH_q=  406.447365              VH_T=   -0.000391            
n=22  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  384.045657              sigX_q=  -19.912735              sigX_T=-266794.505195+  0.000000i  VH_q=  384.045681              VH_T=   -0.000024            
n=23  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  384.045657              sigX_q=  -19.912735              sigX_T=-266794.505195+  0.000000i  VH_q=  384.045681              VH_T=   -0.000024            
n=24  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  393.755705              sigX_q=  -19.334879              sigX_T=-384530.164052+ -0.000000i  VH_q=  393.755986              VH_T=   -0.000281            
n=25  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  393.755705              sigX_q=  -19.334879              sigX_T=-384530.164052+ -0.000000i  VH_q=  393.755986              VH_T=   -0.000281            
n=26  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  385.882692              sigX_q=  -19.504131              sigX_T=-181100.385880+ -0.000000i  VH_q=  385.882530              VH_T=    0.000163            
n=27  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  385.882692              sigX_q=  -19.504131              sigX_T=-181100.385880+ -0.000000i  VH_q=  385.882530              VH_T=    0.000163            
n=28  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  435.853388              sigX_q=  -14.447298              sigX_T=-1520730.534274+ -0.000000i  VH_q=  435.851984              VH_T=    0.001404            
n=29  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  435.853388              sigX_q=  -14.447298              sigX_T=-1520730.534274+ -0.000000i  VH_q=  435.851984              VH_T=    0.001404            
n=30  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  379.406332              sigX_q=  -14.605112              sigX_T=-2093340.719004+ -0.000000i  VH_q=  379.403474              VH_T=    0.002858            
n=31  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  379.406332              sigX_q=  -14.605112              sigX_T=-2093340.719004+ -0.000000i  VH_q=  379.403474              VH_T=    0.002858            
n=32  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  405.888310              sigX_q=  -14.696708              sigX_T=-1224583.521813+  0.000000i  VH_q=  405.886515              VH_T=    0.001795            
n=33  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  405.888310              sigX_q=  -14.696708              sigX_T=-1224583.521813+  0.000000i  VH_q=  405.886515              VH_T=    0.001795            
n=34  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  401.918451              sigX_q=  -14.657382              sigX_T=-1314085.324271+  0.000000i  VH_q=  401.913020              VH_T=    0.005430            
n=35  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  401.918451              sigX_q=  -14.657382              sigX_T=-1314085.324271+  0.000000i  VH_q=  401.913020              VH_T=    0.005430            
n=36  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  414.745974              sigX_q=  -15.030128              sigX_T=-2084160.971192+  0.000000i  VH_q=  414.745404              VH_T=    0.000570            
