# Generated by LORRAX 0.1.0 at 2026-05-06 12:05:48 UTC
  0.000000000  0.000000000  0.000000000     150
       1     149    5.339809590   82.431924629
       1     150    5.339810428   82.433620352
  0.000000000  0.333333333  0.000000000     150
       1       1  -76.713446623-6190.142541534
       1       2  -76.713446623-6190.142541535
       1       3  -76.713308226-6369.668721904
       1       4  -76.713308226-6369.668721903
       1       5  -48.766901820-15744.665465896
       1       6  -48.766901820-15744.665465910
       1       7  -48.766012391-15820.895801862
       1       8  -48.766012390-15820.895801875
       1       9  -47.745556142-2925.653514440
       1      10  -47.745556130-2925.653516819
       1      11  -47.743711038-2940.973870413
       1      12  -47.743711025-2940.973873714
       1      13  -47.732531967-8015.976860044
       1      14  -47.732531952-8015.976863216
       1      15  -47.732356883-8198.622217962
       1      16  -47.732356870-8198.622220215
       1      17  -18.225460356  729.956991065
       1      18  -18.225460328  729.956984223
       1      19  -17.686108268  380.932142226
       1      20  -17.686108223  380.932133283
       1      21  -17.601692739  824.181097136
       1      22  -17.601692729  824.181104201
       1      23  -17.495744692 1102.414188065
       1      24  -17.495744633 1102.414187762
       1      25  -17.377719493  468.061241721
       1      26  -17.377719459  468.061239664
       1      27  -17.352210940 1276.125614595
       1      28  -17.352210876 1276.125615122
       1      29   -9.967870419 -445.674235283
       1      30   -9.967869847 -445.674253224
       1      31   -9.463046825 1378.389759866
       1      32   -9.463045782 1378.389734175
       1      33   -9.257051836   35.513745321
       1      34   -9.257050557   35.513789294
       1      35   -9.091124562  493.776842814
       1      36   -9.091115643  493.776788757
       1      37   -8.950733982  149.072551964
       1      38   -8.950727766  149.072692731
       1      39   -8.414130467  465.567915998
       1      40   -8.414129607  465.568237702
       1      41   -8.264572645 -612.732252193
       1      42   -8.264569285 -612.732273342
       1      43   -7.950099882 -732.157195646
       1      44   -7.950096582 -732.156450346
       1      45   -7.889015341-1873.887339450
       1      46   -7.889011219-1873.888418887
       1      47   -7.649997624 -499.841386355
       1      48   -7.649994412 -499.841865977
       1      49   -7.528402227  449.890770260
       1      50   -7.528399643  449.889920578
       1      51   -7.409615583  127.226386383
       1      52   -7.409611960  127.225811861
       1      53   -7.131177029  260.803210581
       1      54   -7.131168873  260.803073782
       1      55   -7.011519215 -372.051623597
       1      56   -7.011509858 -372.052438161
       1      57   -6.796259114  312.772777052
       1      58   -6.796257746  312.772533813
       1      59   -6.604516312 -132.883576821
       1      60   -6.604515074 -132.883532664
       1      61   -6.325285554  495.318046837
       1      62   -6.325280833  495.317895837
       1      63   -5.965218058  319.667963368
       1      64   -5.965216935  319.667935666
       1      65   -5.156806775-4742.273725158
       1      66   -5.156806538-4742.273686793
       1      67   -5.001445068-5909.434793876
       1      68   -5.001444652-5909.434696728
       1      69   -4.923178959-5421.535634950
       1      70   -4.923178685-5421.535597683
       1      71   -4.809260532-3965.374717992
       1      72   -4.809260166-3965.374608296
       1      73   -4.755527699-5716.337913243
       1      74   -4.755525957-5716.337749601
       1      75   -4.654949364-3290.829022399
       1      76   -4.654948702-3290.829040592
       1      77   -3.714212673-5356.828361961
       1      78   -3.714212153-5356.828367454
       1      79   -3.608637447-4284.554059903
       1      80   -3.608636813-4284.553639330
       1      81   -3.574350632-5394.832128248
       1      82   -3.574349638-5394.831658522
